district_id,district_name,state,year,total_demographic_updates,address_updates,name_updates,dob_updates,mobile_updates,email_updates,gender_updates,update_spike_detected,avg_update_frequency_days,churn_rate
D0372,East Jaintia Hills,Meghalaya,2025,283142,39749,16710,6692,24425,19480,1140,True,12.89,0.2789
D0373,East Khasi Hills,Meghalaya,2020,223320,82493,25180,5172,69890,22432,840,False,16.34,0.1443
D0373,East Khasi Hills,Meghalaya,2021,200208,93330,28726,14499,55730,37722,1859,False,18.23,0.1209
D0373,East Khasi Hills,Meghalaya,2022,171328,67814,24779,9192,51421,19066,392,False,21.3,0.2878
D0373,East Khasi Hills,Meghalaya,2023,207566,98696,12875,11835,60213,38604,213,False,17.58,0.1049
D0373,East Khasi Hills,Meghalaya,2024,288899,95550,15512,15042,80684,53274,2756,False,12.63,0.2825
D0373,East Khasi Hills,Meghalaya,2025,257866,91003,36834,15483,67590,43327,1189,False,14.15,0.2297
D0374,North Garo Hills,Meghalaya,2020,32995,16211,1733,1318,7886,3458,153,False,110.62,0.2706
D0374,North Garo Hills,Meghalaya,2021,51287,23674,4968,3252,16747,7515,413,False,71.17,0.1466
D0374,North Garo Hills,Meghalaya,2022,40138,17466,4924,1661,11467,7665,392,False,90.94,0.0982
D0374,North Garo Hills,Meghalaya,2023,43759,16756,2293,1785,14047,7865,238,False,83.41,0.1949
D0374,North Garo Hills,Meghalaya,2024,32762,13275,1674,1590,8203,5487,220,False,111.41,0.0518
D0374,North Garo Hills,Meghalaya,2025,33552,14315,1920,887,9966,5890,130,False,108.79,0.2864
D0375,Ri Bhoi,Meghalaya,2020,126059,58238,13790,9899,34242,22371,997,False,28.95,0.2489
D0375,Ri Bhoi,Meghalaya,2021,122021,39589,11288,9348,33569,19953,807,False,29.91,0.1476
D0375,Ri Bhoi,Meghalaya,2022,160777,79487,10740,7174,34448,19974,705,False,22.7,0.1076
D0375,Ri Bhoi,Meghalaya,2023,119111,54262,17421,4694,36114,14985,1113,False,30.64,0.2507
D0375,Ri Bhoi,Meghalaya,2024,243625,43490,10648,3894,24803,16372,762,True,14.98,0.0926
D0375,Ri Bhoi,Meghalaya,2025,111532,47359,9043,5180,28329,18384,583,False,32.73,0.1381
D0376,South Garo Hills,Meghalaya,2020,481103,64870,22098,14850,58164,23921,673,True,7.59,0.1796
D0376,South Garo Hills,Meghalaya,2021,128639,44449,6548,10124,41705,17934,1223,False,28.37,0.2379
D0376,South Garo Hills,Meghalaya,2022,173779,78438,11659,9339,56896,17717,366,False,21.0,0.1237
D0376,South Garo Hills,Meghalaya,2023,126373,53691,10034,3726,42445,21420,406,False,28.88,0.2352
D0376,South Garo Hills,Meghalaya,2024,184357,61812,26484,12373,60565,21087,422,False,19.8,0.0662
D0376,South Garo Hills,Meghalaya,2025,117637,38660,14262,2566,24996,22870,206,False,31.03,0.2106
D0377,South West Garo Hills,Meghalaya,2020,189615,73810,24280,11905,55196,36693,910,False,19.25,0.145
D0377,South West Garo Hills,Meghalaya,2021,230574,81137,18198,13989,53471,28341,864,False,15.83,0.2723
D0377,South West Garo Hills,Meghalaya,2022,211514,98473,22072,5104,45490,32877,835,False,17.26,0.1666
D0377,South West Garo Hills,Meghalaya,2023,210574,79386,27428,13542,65327,41802,770,False,17.33,0.2639
D0377,South West Garo Hills,Meghalaya,2024,200453,91787,18330,11111,41764,39805,1643,False,18.21,0.2236
D0377,South West Garo Hills,Meghalaya,2025,154659,47357,21105,6770,37053,24152,740,False,23.6,0.1709
D0378,South West Khasi Hills,Meghalaya,2020,198538,69720,23922,13000,57114,21789,1221,False,18.38,0.1355
D0378,South West Khasi Hills,Meghalaya,2021,165448,81380,21474,10141,57190,19367,1316,False,22.06,0.1401
D0378,South West Khasi Hills,Meghalaya,2022,154401,47362,12545,4627,34092,20648,1269,False,23.64,0.1829
D0378,South West Khasi Hills,Meghalaya,2023,175562,61129,25003,12638,41727,34930,1232,False,20.79,0.2203
D0378,South West Khasi Hills,Meghalaya,2024,400569,70731,20345,6061,58240,31196,1294,True,9.11,0.2266
D0378,South West Khasi Hills,Meghalaya,2025,185349,90678,26242,8222,61994,18548,771,False,19.69,0.2708
D0379,West Garo Hills,Meghalaya,2020,36333,12592,4788,2270,7296,7241,283,False,100.46,0.1513
D0379,West Garo Hills,Meghalaya,2021,29166,10227,1561,2046,9755,3390,235,False,125.15,0.0946
D0379,West Garo Hills,Meghalaya,2022,26875,10334,3386,1888,5757,4200,211,False,135.81,0.087
D0379,West Garo Hills,Meghalaya,2023,28656,13511,2345,1304,9188,3121,250,False,127.37,0.0504
D0379,West Garo Hills,Meghalaya,2024,23652,7518,1401,1456,5489,4576,133,False,154.32,0.1586
D0379,West Garo Hills,Meghalaya,2025,31526,12309,1981,2295,8331,3385,181,False,115.78,0.1189
D0380,West Jaintia Hills,Meghalaya,2020,173826,57833,9727,6437,39050,31278,271,False,21.0,0.1457
D0380,West Jaintia Hills,Meghalaya,2021,215398,66889,30601,14225,47607,26252,1463,False,16.95,0.1615
D0380,West Jaintia Hills,Meghalaya,2022,192926,67053,17035,7169,48730,19689,264,False,18.92,0.2204
D0380,West Jaintia Hills,Meghalaya,2023,309875,83259,13369,7634,54048,30427,1527,True,11.78,0.2101
D0380,West Jaintia Hills,Meghalaya,2024,175459,54166,19063,7647,44674,22184,184,False,20.8,0.1686
D0380,West Jaintia Hills,Meghalaya,2025,168059,79807,10806,12187,43816,21441,628,False,21.72,0.1766
D0381,West Khasi Hills,Meghalaya,2020,16327,6356,1345,1050,4769,2906,27,False,223.56,0.1298
D0381,West Khasi Hills,Meghalaya,2021,12393,4963,970,578,3162,2150,79,False,294.52,0.1026
D0381,West Khasi Hills,Meghalaya,2022,12357,3759,751,443,2592,1980,123,False,295.38,0.2553
D0381,West Khasi Hills,Meghalaya,2023,10618,4608,1213,787,2305,1396,19,False,343.76,0.2779
D0381,West Khasi Hills,Meghalaya,2024,16195,7199,1672,1182,4330,1861,138,False,225.38,0.0634
D0381,West Khasi Hills,Meghalaya,2025,10679,4504,1182,380,3300,1894,99,False,341.79,0.2449
D0382,Aizawl,Mizoram,2020,160614,58149,15715,3395,39287,23672,316,False,22.73,0.1658
D0382,Aizawl,Mizoram,2021,214870,100290,22482,10417,55359,25632,498,False,16.99,0.1663
D0382,Aizawl,Mizoram,2022,221677,97718,15382,11220,59099,31564,1304,False,16.47,0.2532
D0382,Aizawl,Mizoram,2023,234679,71794,15027,5887,56202,33838,1590,False,15.55,0.2758
D0382,Aizawl,Mizoram,2024,238824,79457,32310,11679,64004,42628,439,False,15.28,0.2177
D0382,Aizawl,Mizoram,2025,231417,115452,23558,5923,52063,30630,447,False,15.77,0.1242
D0383,Champhai,Mizoram,2020,241615,80865,23582,11600,66172,37104,309,False,15.11,0.1718
D0383,Champhai,Mizoram,2021,253186,117242,18496,5799,77344,50074,1270,False,14.42,0.0892
D0383,Champhai,Mizoram,2022,187262,68459,17300,11109,45125,19680,816,False,19.49,0.1746
D0383,Champhai,Mizoram,2023,275943,110577,21410,8719,83935,42395,1775,False,13.23,0.2315
D0383,Champhai,Mizoram,2024,155306,71520,16038,6756,43583,25042,364,False,23.5,0.1339
D0383,Champhai,Mizoram,2025,195506,62223,12900,5808,50046,37038,558,False,18.67,0.1279
D0384,Kolasib,Mizoram,2020,242795,64638,6881,4690,28359,15216,793,True,15.03,0.1082
D0384,Kolasib,Mizoram,2021,340067,68386,16645,11480,46632,23419,1678,True,10.73,0.2023
D0384,Kolasib,Mizoram,2022,185984,86163,10156,11632,57290,22579,374,False,19.63,0.1124
D0384,Kolasib,Mizoram,2023,110540,38104,5870,3863,27662,14054,1025,False,33.02,0.1669
D0384,Kolasib,Mizoram,2024,202849,96523,16415,8030,58623,38903,221,False,17.99,0.2624
D0384,Kolasib,Mizoram,2025,150023,66611,17881,4849,40122,23496,1116,False,24.33,0.24
D0385,Lawngtlai,Mizoram,2020,90004,37331,7857,5655,27098,14216,787,False,40.55,0.1253
D0385,Lawngtlai,Mizoram,2021,89884,44197,5141,3615,30460,17059,789,False,40.61,0.2617
D0385,Lawngtlai,Mizoram,2022,90444,38344,6682,5643,22534,12154,608,False,40.36,0.1061
D0385,Lawngtlai,Mizoram,2023,82972,37803,6012,5578,25251,13931,437,False,43.99,0.0534
D0385,Lawngtlai,Mizoram,2024,182363,34641,11821,1601,21976,15291,697,True,20.02,0.0511
D0385,Lawngtlai,Mizoram,2025,106042,38363,13420,8132,36734,20085,300,False,34.42,0.2064
D0386,Lunglei,Mizoram,2020,71518,22413,9000,3351,21887,9456,614,False,51.04,0.2859
D0386,Lunglei,Mizoram,2021,56760,22866,7188,3179,11549,11194,209,False,64.31,0.1714
D0386,Lunglei,Mizoram,2022,78287,35484,6993,3632,21939,10916,722,False,46.62,0.1637
D0386,Lunglei,Mizoram,2023,53107,25501,3315,1841,11835,6265,436,False,68.73,0.289
D0386,Lunglei,Mizoram,2024,63851,25356,9433,4443,19748,7591,505,False,57.16,0.1826
D0386,Lunglei,Mizoram,2025,81400,34340,9983,4859,17114,11862,567,False,44.84,0.1283
D0387,Mamit,Mizoram,2020,149641,74426,11751,7764,46611,15166,1362,False,24.39,0.2673
D0387,Mamit,Mizoram,2021,113256,37276,9315,4612,37053,11452,766,False,32.23,0.2558
D0387,Mamit,Mizoram,2022,184137,73651,13123,10692,41143,21912,1222,False,19.82,0.2728
D0387,Mamit,Mizoram,2023,407778,67827,24927,8791,43756,31767,516,True,8.95,0.074
D0387,Mamit,Mizoram,2024,145284,55893,15219,11550,33872,19987,318,False,25.12,0.2319
D0387,Mamit,Mizoram,2025,155723,54373,17454,8152,35143,21889,765,False,23.44,0.2623
D0388,Saiha,Mizoram,2020,270278,120840,37930,6290,72545,47214,1689,False,13.5,0.1351
D0388,Saiha,Mizoram,2021,194315,68451,16383,9888,63780,33850,1655,False,18.78,0.154
D0388,Saiha,Mizoram,2022,198073,61704,28334,4743,61634,27296,1889,False,18.43,0.2542
D0388,Saiha,Mizoram,2023,189642,68236,20775,15148,52651,36720,1531,False,19.25,0.159
D0388,Saiha,Mizoram,2024,203463,68848,29785,15781,63492,26373,652,False,17.94,0.0666
D0388,Saiha,Mizoram,2025,264263,98065,24282,18476,56444,35785,2528,False,13.81,0.2387
D0389,Serchhip,Mizoram,2020,10519,3583,1042,442,2752,1873,11,False,346.99,0.05
D0389,Serchhip,Mizoram,2021,10540,4022,1413,302,2984,1769,32,False,346.3,0.2779
D0389,Serchhip,Mizoram,2022,14466,4794,1631,803,2951,1577,34,False,252.32,0.1149
D0389,Serchhip,Mizoram,2023,13958,5225,1941,791,4625,2131,25,False,261.5,0.2555
D0389,Serchhip,Mizoram,2024,11686,3718,969,506,2874,1326,38,False,312.34,0.1465
D0389,Serchhip,Mizoram,2025,15518,6319,1627,541,4317,1588,75,False,235.21,0.0955
D0390,Dimapur,Nagaland,2020,469560,77780,16719,6824,60745,20091,245,True,7.77,0.0642
D0390,Dimapur,Nagaland,2021,152023,56774,9834,9795,31658,20042,921,False,24.01,0.1148
D0390,Dimapur,Nagaland,2022,519975,90939,17134,8159,46032,34710,1143,True,7.02,0.1837
D0390,Dimapur,Nagaland,2023,140898,51790,8445,10905,43845,15946,789,False,25.91,0.092
D0390,Dimapur,Nagaland,2024,141949,60917,11128,5663,30988,20060,887,False,25.71,0.2037
D0390,Dimapur,Nagaland,2025,139288,60678,11349,7536,40661,23546,1088,False,26.2,0.2913
D0391,Kiphire,Nagaland,2020,123246,47132,15288,3017,25712,13862,620,False,29.62,0.1217
D0391,Kiphire,Nagaland,2021,258922,39640,11276,4771,24031,11453,333,True,14.1,0.2489
D0391,Kiphire,Nagaland,2022,88293,33323,11621,2945,19236,13253,601,False,41.34,0.2285
D0391,Kiphire,Nagaland,2023,71440,27550,5276,4682,23640,9153,132,False,51.09,0.076
D0391,Kiphire,Nagaland,2024,87262,35571,12859,3836,20332,10181,223,False,41.83,0.2406
D0391,Kiphire,Nagaland,2025,71695,35810,7332,3775,18184,12118,375,False,50.91,0.1163
D0392,Kohima,Nagaland,2020,13846,5362,1177,348,3155,1646,100,False,263.61,0.2455
D0392,Kohima,Nagaland,2021,46444,6051,1900,1154,5274,2861,136,True,78.59,0.1182
D0392,Kohima,Nagaland,2022,16559,5770,2216,808,4908,2970,149,False,220.42,0.0872
D0392,Kohima,Nagaland,2023,19289,8173,2140,1452,4577,2391,108,False,189.23,0.1618
D0392,Kohima,Nagaland,2024,17158,6700,1905,1189,3896,2908,138,False,212.73,0.1308
D0392,Kohima,Nagaland,2025,11167,5130,924,462,2796,1673,81,False,326.86,0.1481
D0393,Longleng,Nagaland,2020,95207,41449,11058,2574,23959,12615,585,False,38.34,0.1926
D0393,Longleng,Nagaland,2021,105115,33615,14486,5486,21614,17272,594,False,34.72,0.2411
D0393,Longleng,Nagaland,2022,115016,41927,11431,3184,39044,15168,316,False,31.73,0.0608
D0393,Longleng,Nagaland,2023,77309,24238,4850,2066,25578,14923,407,False,47.21,0.224
D0393,Longleng,Nagaland,2024,84980,31786,9989,3620,24402,12876,486,False,42.95,0.226
D0393,Longleng,Nagaland,2025,341074,53388,7524,7493,34937,19179,620,True,10.7,0.263
D0394,Mokokchung,Nagaland,2020,81673,37969,7601,3545,24486,14363,127,False,44.69,0.2335
D0394,Mokokchung,Nagaland,2021,108698,39966,7226,2843,21758,13113,511,False,33.58,0.1272
D0394,Mokokchung,Nagaland,2022,96224,34799,11783,4763,19523,11803,710,False,37.93,0.28
D0394,Mokokchung,Nagaland,2023,116445,41685,11835,6990,26666,14511,647,False,31.35,0.136
D0394,Mokokchung,Nagaland,2024,96957,32783,10599,6244,25799,16969,361,False,37.65,0.1146
D0394,Mokokchung,Nagaland,2025,120712,56267,15665,3974,36713,18572,1191,False,30.24,0.2428
D0395,Mon,Nagaland,2020,87433,35336,11511,6214,20574,13986,760,False,41.75,0.283
D0395,Mon,Nagaland,2021,357267,51059,11343,4607,34287,28514,1401,True,10.22,0.1911
D0395,Mon,Nagaland,2022,112023,47759,16213,3384,24427,11576,478,False,32.58,0.1577
D0395,Mon,Nagaland,2023,120261,54305,10728,4790,38968,22245,372,False,30.35,0.2563
D0395,Mon,Nagaland,2024,89293,32607,8468,2788,20268,12723,695,False,40.88,0.2948
D0395,Mon,Nagaland,2025,88896,30521,11170,4661,22148,10717,313,False,41.06,0.0943
D0396,Peren,Nagaland,2020,158382,49588,19040,8288,39428,24378,1001,False,23.05,0.2106
D0396,Peren,Nagaland,2021,282460,106700,22629,6300,62723,31247,1135,False,12.92,0.0616
D0396,Peren,Nagaland,2022,253630,96249,37118,13722,80072,47205,2282,False,14.39,0.1492
D0396,Peren,Nagaland,2023,230966,87862,17107,9108,54257,29319,425,False,15.8,0.1088
D0396,Peren,Nagaland,2024,215759,98912,20460,16673,47936,39921,697,False,16.92,0.1068
D0396,Peren,Nagaland,2025,256247,80057,28951,8487,77008,41917,2386,False,14.24,0.1521
D0397,Phek,Nagaland,2020,176538,75491,12244,4793,60359,25314,486,False,20.68,0.0761
D0397,Phek,Nagaland,2021,461287,66160,9148,6276,34631,24974,824,True,7.91,0.1374
D0397,Phek,Nagaland,2022,116469,40122,7673,9311,28449,16369,1029,False,31.34,0.1422
D0397,Phek,Nagaland,2023,169682,76347,12351,9947,57413,25392,1290,False,21.51,0.2226
D0397,Phek,Nagaland,2024,103520,36119,11336,3781,35572,14548,529,False,35.26,0.1811
D0397,Phek,Nagaland,2025,126772,39974,13899,9134,38394,17513,272,False,28.79,0.2854
D0398,Tuensang,Nagaland,2020,167101,55384,19176,7174,41741,27930,1057,False,21.84,0.2913
D0398,Tuensang,Nagaland,2021,170123,72843,18944,7472,55439,23492,1242,False,21.46,0.0869
D0398,Tuensang,Nagaland,2022,117405,50121,9720,4285,33907,12041,377,False,31.09,0.2271
D0398,Tuensang,Nagaland,2023,155713,73371,12994,5883,31917,30390,858,False,23.44,0.2809
D0398,Tuensang,Nagaland,2024,132180,48433,15284,8870,40301,23643,816,False,27.61,0.1875
D0398,Tuensang,Nagaland,2025,126592,51692,15354,7496,29932,13179,414,False,28.83,0.0961
D0399,Wokha,Nagaland,2020,84810,40167,10467,1806,25700,10112,407,False,43.04,0.2682
D0399,Wokha,Nagaland,2021,89517,41329,11484,4016,24630,15222,114,False,40.77,0.2425
D0399,Wokha,Nagaland,2022,77946,38679,5295,5833,19382,13743,398,False,46.83,0.0889
D0399,Wokha,Nagaland,2023,79071,25300,10794,2987,24051,14392,720,False,46.16,0.2733
D0399,Wokha,Nagaland,2024,75026,33565,9219,1538,17488,11193,358,False,48.65,0.1399
D0399,Wokha,Nagaland,2025,116440,45631,17050,7480,37773,12865,730,False,31.35,0.1244
D0400,Zunheboto,Nagaland,2020,119300,38157,8303,4392,39007,19981,535,False,30.6,0.1109
D0400,Zunheboto,Nagaland,2021,171667,80587,22351,4363,52288,21593,721,False,21.26,0.2477
D0400,Zunheboto,Nagaland,2022,128217,41248,8378,4243,26787,24699,496,False,28.47,0.2095
D0400,Zunheboto,Nagaland,2023,189021,85181,23036,4353,59980,28388,1293,False,19.31,0.2527
D0400,Zunheboto,Nagaland,2024,503820,64830,18823,14836,55405,21255,1462,True,7.24,0.2699
D0400,Zunheboto,Nagaland,2025,153589,58781,12351,11153,43337,24255,1068,False,23.76,0.1582
D0401,Angul,Odisha,2020,150525,71978,17239,7499,33002,15162,319,False,24.25,0.241
D0401,Angul,Odisha,2021,196307,60294,23168,4447,62289,27109,365,False,18.59,0.12
D0401,Angul,Odisha,2022,167694,72382,20207,13339,43265,24572,1382,False,21.77,0.0593
D0401,Angul,Odisha,2023,184766,57332,12394,4826,39112,18951,276,False,19.75,0.1132
D0401,Angul,Odisha,2024,118101,50989,8575,2496,31032,15476,456,False,30.91,0.2172
D0401,Angul,Odisha,2025,163684,79788,16658,7914,37976,28732,371,False,22.3,0.1553
D0402,Balangir,Odisha,2020,162331,76672,18273,7129,37022,26138,431,False,22.48,0.2194
D0402,Balangir,Odisha,2021,200554,97152,10824,7377,41828,23958,424,False,18.2,0.1423
D0402,Balangir,Odisha,2022,242775,73967,27990,18992,54958,35018,1776,False,15.03,0.1915
D0402,Balangir,Odisha,2023,172535,76888,19897,5136,59457,26840,988,False,21.16,0.2101
D0402,Balangir,Odisha,2024,142917,57355,18301,8860,49394,14647,478,False,25.54,0.2049
D0402,Balangir,Odisha,2025,166383,77428,11053,3336,57045,23153,1600,False,21.94,0.0659
D0403,Balasore,Odisha,2020,33312,13603,4566,1366,8775,5325,190,False,109.57,0.0601
D0403,Balasore,Odisha,2021,33000,10703,2690,1970,7379,4319,241,False,110.61,0.0728
D0403,Balasore,Odisha,2022,33266,10959,2502,1581,7198,6632,82,False,109.72,0.2575
D0403,Balasore,Odisha,2023,41334,15943,5679,3201,9338,6115,63,False,88.31,0.1954
D0403,Balasore,Odisha,2024,26050,11972,1399,1781,5314,4316,44,False,140.12,0.2305
D0403,Balasore,Odisha,2025,27525,11071,3895,632,8853,2932,58,False,132.61,0.2985
D0404,Bargarh,Odisha,2020,59570,24561,6033,4500,18795,11823,485,False,61.27,0.2907
D0404,Bargarh,Odisha,2021,82242,26697,11522,4922,27822,15755,742,False,44.38,0.0794
D0404,Bargarh,Odisha,2022,49752,16097,2940,2049,15054,6739,372,False,73.36,0.2166
D0404,Bargarh,Odisha,2023,62190,22332,3883,3085,19150,9628,466,False,58.69,0.0667
D0404,Bargarh,Odisha,2024,74024,25460,8263,5052,16349,11832,533,False,49.31,0.0869
D0404,Bargarh,Odisha,2025,76114,24267,7760,3547,17754,9909,188,False,47.95,0.0589
D0405,Bhadrak,Odisha,2020,165975,79203,22631,7817,45586,21608,1655,False,21.99,0.288
D0405,Bhadrak,Odisha,2021,197905,94322,18766,14251,43467,32394,1406,False,18.44,0.1618
D0405,Bhadrak,Odisha,2022,232097,80744,25434,12360,57502,41286,401,False,15.73,0.1678
D0405,Bhadrak,Odisha,2023,258502,107286,34692,13197,82156,34272,2154,False,14.12,0.1897
D0405,Bhadrak,Odisha,2024,167550,81108,20130,11985,38734,17889,676,False,21.78,0.2506
D0405,Bhadrak,Odisha,2025,195736,69288,17078,12177,49018,38739,503,False,18.65,0.1973
D0406,Boudh,Odisha,2020,28063,9355,2103,787,8969,3448,67,False,130.06,0.0693
D0406,Boudh,Odisha,2021,16644,5348,832,1028,4732,2013,51,False,219.3,0.1755
D0406,Boudh,Odisha,2022,25803,10077,1903,2018,7349,2918,120,False,141.46,0.1035
D0406,Boudh,Odisha,2023,29095,13854,2034,1196,9145,3516,183,False,125.45,0.2135
D0406,Boudh,Odisha,2024,64183,11436,3795,1057,8597,2647,93,True,56.87,0.0752
D0406,Boudh,Odisha,2025,27866,11963,1473,1752,9176,4628,35,False,130.98,0.2331
D0407,Cuttack,Odisha,2020,156907,66627,17213,12135,43833,21261,898,False,23.26,0.1851
D0407,Cuttack,Odisha,2021,415457,57928,19798,3778,37999,18164,1496,True,8.79,0.2076
D0407,Cuttack,Odisha,2022,190430,86205,17147,8387,46332,30425,1783,False,19.17,0.2257
D0407,Cuttack,Odisha,2023,219749,108271,28459,9772,59878,42439,1544,False,16.61,0.079
D0407,Cuttack,Odisha,2024,143360,52874,9866,10664,33336,22323,253,False,25.46,0.1119
D0407,Cuttack,Odisha,2025,227975,104734,26754,17092,78293,33137,900,False,16.01,0.0589
D0408,Deogarh,Odisha,2020,201290,62492,18048,4922,62858,21407,537,False,18.13,0.1657
D0408,Deogarh,Odisha,2021,178714,70177,21682,7533,50426,23293,747,False,20.42,0.1726
D0408,Deogarh,Odisha,2022,215228,88697,28056,10030,58898,35942,643,False,16.96,0.2062
D0408,Deogarh,Odisha,2023,251546,52359,14851,10548,44811,17310,752,True,14.51,0.2437
D0408,Deogarh,Odisha,2024,146051,51342,21090,10140,46338,27232,1131,False,24.99,0.1791
D0408,Deogarh,Odisha,2025,183070,66313,24422,8759,38269,23340,559,False,19.94,0.2119
D0409,Dhenkanal,Odisha,2020,61270,19741,6125,4207,18270,10031,70,False,59.57,0.2849
D0409,Dhenkanal,Odisha,2021,56923,25346,7168,3641,19831,8021,406,False,64.12,0.1499
D0409,Dhenkanal,Odisha,2022,72847,24984,10248,4587,17670,8267,261,False,50.11,0.2566
D0409,Dhenkanal,Odisha,2023,73365,23513,5497,2986,21673,9145,227,False,49.75,0.1981
D0409,Dhenkanal,Odisha,2024,149145,34138,8732,4374,16269,7692,407,True,24.47,0.0565
D0409,Dhenkanal,Odisha,2025,58818,18943,7652,2397,12459,7443,420,False,62.06,0.08
D0410,Gajapati,Odisha,2020,23451,8468,1798,1613,8138,4159,133,False,155.64,0.1849
D0410,Gajapati,Odisha,2021,20829,8343,1465,1546,6523,3501,198,False,175.24,0.0703
D0410,Gajapati,Odisha,2022,25542,12762,2754,600,8098,2742,149,False,142.9,0.2788
D0410,Gajapati,Odisha,2023,20680,9920,1652,894,7073,2484,128,False,176.5,0.2435
D0410,Gajapati,Odisha,2024,39918,6393,1978,733,3445,2813,91,True,91.44,0.28
D0410,Gajapati,Odisha,2025,16265,6800,1998,394,3308,2381,132,False,224.41,0.2592
D0411,Ganjam,Odisha,2020,119062,59275,14495,9471,31911,13582,898,False,30.66,0.2632
D0411,Ganjam,Odisha,2021,306888,42626,14389,7619,21608,17711,680,True,11.89,0.1613
D0411,Ganjam,Odisha,2022,334169,63553,8403,9515,41161,24532,727,True,10.92,0.1436
D0411,Ganjam,Odisha,2023,113409,44031,11260,6772,35045,20150,798,False,32.18,0.0805
D0411,Ganjam,Odisha,2024,145291,54840,14947,6687,39425,18676,367,False,25.12,0.1628
D0411,Ganjam,Odisha,2025,93069,32480,5896,2470,30933,15579,866,False,39.22,0.261
D0412,Jagatsinghpur,Odisha,2020,10677,3856,600,416,2785,2050,18,False,341.86,0.1489
D0412,Jagatsinghpur,Odisha,2021,42062,7266,973,1385,3833,2883,160,True,86.78,0.2561
D0412,Jagatsinghpur,Odisha,2022,32692,8747,1530,1218,6014,3342,170,True,111.65,0.2102
